Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
Narcissus and Goldmund,2020,,Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€10,000,000 (estimated)</span></li></ul></div></li",Non,"233,325","The young Goldmund is sent by his father to study in the monastery Mariabronn and meets there on the religious monastic student Narcissus. Narcissus has dedicated himself to the ascetic and austere life in the monastery with heart and soul and Goldmund first tries to imitate him. An intimate friendship soon develops between the two, but the boisterous and fun-loving Goldmund soon realizes that the life perspective the convent offers does not match his ideas of freedom and, emboldened by Narcissus, embarks on a journey full of adventure in which he finally meets his great love Lene. But years later, Narcissus and Goldmund meet again under dramatic circumstances .",father monastery monk student literature on screen 40 more ,65
Mariposa,2020,TV-14,Comedy Drama Romance ,,,,"Iqbal Guanna is like a Mariposa butterfly to Natasha Kay Loovy or Acha. Each time someone approach, he always runs away. Acha is determined to win Iqbal, a man known to be handsome, smart, yet cold. Acha's best friend, Amanda, tries to prevent Acha from approaching Iqbal. She is sure that even if Iqbal's heart is as hard as stone, Acha is the water that drips on it all the time, until the stone breaks and accepts her.",butterfly school book teacher high school 4 more ,135
One Day We'll Talk About Today,2020,TV-14,Drama Family ,,,,"Every family has a secret. Angkasa (Rio Dewanto), Aurora (Sheila Dara Aisha), and Awan (Rachel Amanda) are siblings who live in happy-looking families. After experiencing her first major failure, Awan meets Kale (Ardhito Pramono), an eccentric guy who gives Awan a new life experience about breaking-up, falling, growing, losing, and all the fear of humans in general. Under parental pressure Awan's attitude changes; this prompts the rebellion of the three siblings that leads to the discovery of secrets and great trauma in their families.",three adult children family secret overlapping timeline bike accident swimming 13 more ,121
The Time of Indifference,2020,,Drama ,,,,based on the novel by Alberto Moravia.,male full frontal nudity male pubic hair topless female nudity male objectification son jealous of mother 20 more ,72
Small Country: An African Childhood,2020,,Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€5,200,000 (estimated)</span></li></ul></div></li",Non,"2,590,629",A touching childhood set during the conflict in Rwanda between ethnicities Hutu and Tutsi - adapted from the book of Gaël Faye.,africa 1990s year 1992 year 1993 year 1994 55 more ,75
Die Känguru-Chroniken,2020,,Comedy ,Non,Non,"5,081,127",Comedy based on the radio comedy and the bestselling books and audio-books by Marc-Uwe Kling.,talking animal berlin germany capitalism kangaroo based on novel ,83
My Blood &amp; Bones in a Flowing Galaxy,2020,,Drama ,,,,"Hamada is seemingly a regular high school, junior student. He is indeed ordinary except he has a passion for righteousness and justice. His trait comes to the fore when he notices that his junior school-mate Hari is being bullied. He does not abide by it and decides to step in and help her. His intervention is welcomed and she seems him as a white knight of sorts. It is not a surprise then that the school girl and school boy become close.",japanese girl japanese schoolgirl japanese teenager japanese high school girl japanese teenage girl 3 more ,127
Milea,2020,TV-14,Drama Romance ,,,,"Dilan (Iqbaal Ramadhan), the combat commander of a motorcycle gang in Bandung in the early 90s, formed a relationship with a new female student from Jakarta named Milea (Vanesha Prescilla). Dilan was always happy when he was with Milea, but his motorcycle gang friends feel that Dilan was getting away from his group because of Milea. A terrible event happened: one of their members, Akew (Gusti Rayhan), died of being beaten by a group of people. The incident made Milea worried about the safety of Dilan. Milea made the decision to part with Dilan as a warning for Dilan to stay away from the motorcycle gang. The Akew incident dragged Dilan to the authorities along with his friends. The parting which had been only a bluff for Milea became a parting that lasted until they graduated from college and grew up. They both still carry the same feeling when they meet again at a reunion, but each of them already has a partner.",adaption coming of age sequel third part high school 12 more ,84
Lassie Come Home,2020,,Adventure Drama Family ,Non,Non,"3,764,047","Cinema's most famous dog returns in a modern re-telling of a classic story. Lassie and 12-year-old Florien are inseparable best friends, so it breaks both their hearts when Lassie is sent away after Florien's father loses his job. While Lassie's temporary minders, which includes 12-year-old Priscilla, mean well; Lassie is mistreated by an opportunist caretaker and escapes the first chance she gets. It is the start of an epic adventure across southern Germany as Lassie makes her way back home while Florien and Priscilla set out to find her. Both human and canine characters face many challenges and obstacles, but the bond between a child and their dog is not one that can be severed easily. Eighty years after Lassie first captured hearts in English novelist Eric Mowbray Knight's classic Lassie Come-Home, the iconic long-haired collie is ready to be discovered once more by a whole new generation.",boy dog relationship border collie north sea lassie character journey 28 more ,123
Theater,2020,,Drama Romance ,,,,"The director of a theater troupe is a man called Nagata. Unfortunately, he is rather unsuccessful and the finances, in tandem with attendance figures, are dwindling. Perhaps consequently his relationship with the actors and actors is not the best. The crew has little confidence in him. He runs into a woman who is wearing identical sneakers as he. They strike a conversation and the rest, as they say, is history. Let the sparks fly.",brunette japanese girl based on novel based on book ,181
Pirates Down the Street,2020,,Family ,Non,Non,"1,900,298","When pirate family Blunderbuss moves to boring Sandsborough, the neighbors aren't too happy. Michael and his new pirate friend Billy try to get the family to blend in, but then archenemy Crooked Cornelius arrives in town.",four word title 11 year old boy pirate pirate hat hook hand 16 more ,103
The Voice of Sin,2020,,Crime Drama Thriller ,Non,Non,"10,983,063",A newspaper reporter is working on an investigative piece regarding an unsolved mystery dating back thirty years. there was gangsterism and extortion at play. As part of his work the man comes across a riddle of a cassette tape. Alsmost at the same time a man in Kyoto comes across a cassette among his father's belongings. He hears himself.,newspaper cassette tape kyoto japan based on novel ,142
"Blue, Painful and Brittle",2020,,Adventure Drama ,Non,Non,"2,305,766","Neither Hisano nor Kaede are mainstream and average university students. The former is not good company while the latter is an idealist who dreams of world peace and an end to suffering. having met one another they decide to do something about their aspirations. They become the founders of a club. However, Hisano vanishes into thin air one day. The association is no more and the club begins to change. He then determines to take the club back to its root.",japanese girl schoolmate friend society club 61 more ,145
